icon_type,file_path,file_name,stem,dir_name,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
resource,Resource-Icons_02072025/Res_Front-End-Web-Mobile/Res_Amazon-Location-Service_Routes_48.svg,Res_Amazon-Location-Service_Routes_48.svg,Res_Amazon-Location-Service_Routes_48,Res_Front-End-Web-Mobile,Res Amazon Location Service Routes,,,,False
resource,Resource-Icons_02072025/Res_Front-End-Web-Mobile/Res_Amazon-Location-Service_Map _48.svg,Res_Amazon-Location-Service_Map _48.svg,Res_Amazon-Location-Service_Map _48,Res_Front-End-Web-Mobile,Res Amazon Location Service Map,,,,False
resource,Resource-Icons_02072025/Res_Front-End-Web-Mobile/Res_Amazon-Location-Service_Track _48.svg,Res_Amazon-Location-Service_Track _48.svg,Res_Amazon-Location-Service_Track _48,Res_Front-End-Web-Mobile,Res Amazon Location Service Track,,,,False
resource,Resource-Icons_02072025/Res_Front-End-Web-Mobile/Res_AWS-Amplify_AWS-Amplify-Studio_48.svg,Res_AWS-Amplify_AWS-Amplify-Studio_48.svg,Res_AWS-Amplify_AWS-Amplify-Studio_48,Res_Front-End-Web-Mobile,Res AWS Amplify AWS Amplify Studio,,,,False
resource,Resource-Icons_02072025/Res_Front-End-Web-Mobile/Res_Amazon-Location-Service_Place_48.svg,Res_Amazon-Location-Service_Place_48.svg,Res_Amazon-Location-Service_Place_48,Res_Front-End-Web-Mobile,Res Amazon Location Service Place,,,,False
resource,Resource-Icons_02072025/Res_Front-End-Web-Mobile/Res_Amazon-Location-Service_Geofence_48.svg,Res_Amazon-Location-Service_Geofence_48.svg,Res_Amazon-Location-Service_Geofence_48,Res_Front-End-Web-Mobile,Res Amazon Location Service Geofence,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_Add-on_48.svg,Res_AWS-Identity-Access-Management_Add-on_48.svg,Res_AWS-Identity-Access-Management_Add-on_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management Add on,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_Role_48.svg,Res_AWS-Identity-Access-Management_Role_48.svg,Res_AWS-Identity-Access-Management_Role_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management Role,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_AWS-STS-Alternate_48.svg,Res_AWS-Identity-Access-Management_AWS-STS-Alternate_48.svg,Res_AWS-Identity-Access-Management_AWS-STS-Alternate_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management AWS STS Alternate,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_Permissions_48.svg,Res_AWS-Identity-Access-Management_Permissions_48.svg,Res_AWS-Identity-Access-Management_Permissions_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management Permissions,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Directory-Service_AWS-Managed-Microsoft-AD_48.svg,Res_AWS-Directory-Service_AWS-Managed-Microsoft-AD_48.svg,Res_AWS-Directory-Service_AWS-Managed-Microsoft-AD_48,Res_Security-Identity-Compliance,Res AWS Directory Service AWS Managed Microsoft AD,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_AWS-STS_48.svg,Res_AWS-Identity-Access-Management_AWS-STS_48.svg,Res_AWS-Identity-Access-Management_AWS-STS_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management AWS STS,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Network-Firewall_Endpoints_48.svg,Res_AWS-Network-Firewall_Endpoints_48.svg,Res_AWS-Network-Firewall_Endpoints_48,Res_Security-Identity-Compliance,Res AWS Network Firewall Endpoints,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_IAM-Access-Analyzer_48.svg,Res_AWS-Identity-Access-Management_IAM-Access-Analyzer_48.svg,Res_AWS-Identity-Access-Management_IAM-Access-Analyzer_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management IAM Access Analyzer,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_Amazon-Inspector_Agent_48.svg,Res_Amazon-Inspector_Agent_48.svg,Res_Amazon-Inspector_Agent_48,Res_Security-Identity-Compliance,Res Amazon Inspector Agent,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Directory-Service_Simple-AD_48.svg,Res_AWS-Directory-Service_Simple-AD_48.svg,Res_AWS-Directory-Service_Simple-AD_48,Res_Security-Identity-Compliance,Res AWS Directory Service Simple AD,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Certificate-Manager_Certificate-Authority_48.svg,Res_AWS-Certificate-Manager_Certificate-Authority_48.svg,Res_AWS-Certificate-Manager_Certificate-Authority_48,Res_Security-Identity-Compliance,Res AWS Certificate Manager Certificate Authority,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_IAM-Roles-Anywhere_48.svg,Res_AWS-Identity-Access-Management_IAM-Roles-Anywhere_48.svg,Res_AWS-Identity-Access-Management_IAM-Roles-Anywhere_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management IAM Roles Anywhere,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_Temporary-Security-Credential_48.svg,Res_AWS-Identity-Access-Management_Temporary-Security-Credential_48.svg,Res_AWS-Identity-Access-Management_Temporary-Security-Credential_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management Temporary Security Credential,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Key-Management-Service_External-Key-Store_48.svg,Res_AWS-Key-Management-Service_External-Key-Store_48.svg,Res_AWS-Key-Management-Service_External-Key-Store_48,Res_Security-Identity-Compliance,Res AWS Key Management Service External Key Store,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_Long-Term-Security-Credential_48.svg,Res_AWS-Identity-Access-Management_Long-Term-Security-Credential_48.svg,Res_AWS-Identity-Access-Management_Long-Term-Security-Credential_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management Long Term Security Credential,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_MFA-Token_48.svg,Res_AWS-Identity-Access-Management_MFA-Token_48.svg,Res_AWS-Identity-Access-Management_MFA-Token_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management MFA Token,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_Encrypted-Data_48.svg,Res_AWS-Identity-Access-Management_Encrypted-Data_48.svg,Res_AWS-Identity-Access-Management_Encrypted-Data_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management Encrypted Data,,,,False
resource,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Identity-Access-Management_Data-Encryption-Key_48.svg,Res_AWS-Identity-Access-Management_Data-Encryption-Key_48.svg,Res_AWS-Identity-Access-Management_Data-Encryption-Key_48,Res_Security-Identity-Compliance,Res AWS Identity Access Management Data Encryption Key,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Mainframe-Modernization_Analyzer_48.svg,Res_AWS-Mainframe-Modernization_Analyzer_48.svg,Res_AWS-Mainframe-Modernization_Analyzer_48,Res_Migration-Modernization,Res AWS Mainframe Modernization Analyzer,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Mainframe-Modernization_Compiler_48.svg,Res_AWS-Mainframe-Modernization_Compiler_48.svg,Res_AWS-Mainframe-Modernization_Compiler_48,Res_Migration-Modernization,Res AWS Mainframe Modernization Compiler,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Mainframe-Modernization_Runtime_48.svg,Res_AWS-Mainframe-Modernization_Runtime_48.svg,Res_AWS-Mainframe-Modernization_Runtime_48,Res_Migration-Modernization,Res AWS Mainframe Modernization Runtime,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Application-Discovery-Service_AWS-Discovery-Agent_48.svg,Res_AWS-Application-Discovery-Service_AWS-Discovery-Agent_48.svg,Res_AWS-Application-Discovery-Service_AWS-Discovery-Agent_48,Res_Migration-Modernization,Res AWS Application Discovery Service AWS Discovery Agent,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Application-Discovery-Service_Migration-Evaluator-Collector_48.svg,Res_AWS-Application-Discovery-Service_Migration-Evaluator-Collector_48.svg,Res_AWS-Application-Discovery-Service_Migration-Evaluator-Collector_48,Res_Migration-Modernization,Res AWS Application Discovery Service Migration Evaluator Collector,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Migration-Hub_Refactor-Spaces-Applications_48.svg,Res_AWS-Migration-Hub_Refactor-Spaces-Applications_48.svg,Res_AWS-Migration-Hub_Refactor-Spaces-Applications_48,Res_Migration-Modernization,Res AWS Migration Hub Refactor Spaces Applications,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Migration-Hub_Refactor-Spaces-Environments_48.svg,Res_AWS-Migration-Hub_Refactor-Spaces-Environments_48.svg,Res_AWS-Migration-Hub_Refactor-Spaces-Environments_48,Res_Migration-Modernization,Res AWS Migration Hub Refactor Spaces Environments,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Application-Discovery-Service_AWS-Agentless-Collector_48.svg,Res_AWS-Application-Discovery-Service_AWS-Agentless-Collector_48.svg,Res_AWS-Application-Discovery-Service_AWS-Agentless-Collector_48,Res_Migration-Modernization,Res AWS Application Discovery Service AWS Agentless Collector,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Migration-Hub_Refactor-Spaces-Services_48.svg,Res_AWS-Migration-Hub_Refactor-Spaces-Services_48.svg,Res_AWS-Migration-Hub_Refactor-Spaces-Services_48,Res_Migration-Modernization,Res AWS Migration Hub Refactor Spaces Services,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Mainframe-Modernization_Converter_48.svg,Res_AWS-Mainframe-Modernization_Converter_48.svg,Res_AWS-Mainframe-Modernization_Converter_48,Res_Migration-Modernization,Res AWS Mainframe Modernization Converter,,,,False
resource,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Mainframe-Modernization_Developer_48.svg,Res_AWS-Mainframe-Modernization_Developer_48.svg,Res_AWS-Mainframe-Modernization_Developer_48,Res_Migration-Modernization,Res AWS Mainframe Modernization Developer,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Volume_48.svg,Res_Amazon-Elastic-Block-Store_Volume_48.svg,Res_Amazon-Elastic-Block-Store_Volume_48,Res_Storage,Res Amazon Elastic Block Store Volume,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_Elastic-Throughput_48.svg,Res_Amazon-Elastic-File-System_Elastic-Throughput_48.svg,Res_Amazon-Elastic-File-System_Elastic-Throughput_48,Res_Storage,Res Amazon Elastic File System Elastic Throughput,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-File-Cache_Hybrid-NFS-linked-datasets_48.svg,Res_Amazon-File-Cache_Hybrid-NFS-linked-datasets_48.svg,Res_Amazon-File-Cache_Hybrid-NFS-linked-datasets_48,Res_Storage,Res Amazon File Cache Hybrid NFS linked datasets,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_Bucket-With-Objects_48.svg,Res_Amazon-Simple-Storage-Service_Bucket-With-Objects_48.svg,Res_Amazon-Simple-Storage-Service_Bucket-With-Objects_48,Res_Storage,Res Amazon Simple Storage Service Bucket With Objects,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_Bucket_48.svg,Res_Amazon-Simple-Storage-Service_Bucket_48.svg,Res_Amazon-Simple-Storage-Service_Bucket_48,Res_Storage,Res Amazon Simple Storage Service Bucket,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Multiple-Volumes_48.svg,Res_Amazon-Elastic-Block-Store_Multiple-Volumes_48.svg,Res_Amazon-Elastic-Block-Store_Multiple-Volumes_48,Res_Storage,Res Amazon Elastic Block Store Multiple Volumes,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Amazon-Data-Lifecycle-Manager_48.svg,Res_Amazon-Elastic-Block-Store_Amazon-Data-Lifecycle-Manager_48.svg,Res_Amazon-Elastic-Block-Store_Amazon-Data-Lifecycle-Manager_48,Res_Storage,Res Amazon Elastic Block Store Amazon Data Lifecycle Manager,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service-Glacier_Archive_48.svg,Res_Amazon-Simple-Storage-Service-Glacier_Archive_48.svg,Res_Amazon-Simple-Storage-Service-Glacier_Archive_48,Res_Storage,Res Amazon Simple Storage Service Glacier Archive,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service-Glacier_Vault_48.svg,Res_Amazon-Simple-Storage-Service-Glacier_Vault_48.svg,Res_Amazon-Simple-Storage-Service-Glacier_Vault_48,Res_Storage,Res Amazon Simple Storage Service Glacier Vault,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_Directory-bucket_48.svg,Res_Amazon-Simple-Storage-Service_Directory-bucket_48.svg,Res_Amazon-Simple-Storage-Service_Directory-bucket_48,Res_Storage,Res Amazon Simple Storage Service Directory bucket,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_File-System_48.svg,Res_Amazon-Elastic-File-System_File-System_48.svg,Res_Amazon-Elastic-File-System_File-System_48,Res_Storage,Res Amazon Elastic File System File System,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_Object_48.svg,Res_Amazon-Simple-Storage-Service_Object_48.svg,Res_Amazon-Simple-Storage-Service_Object_48,Res_Storage,Res Amazon Simple Storage Service Object,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_General-Access-Points_48.svg,Res_Amazon-Simple-Storage-Service_General-Access-Points_48.svg,Res_Amazon-Simple-Storage-Service_General-Access-Points_48,Res_Storage,Res Amazon Simple Storage Service General Access Points,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Volume-gp3_48.svg,Res_Amazon-Elastic-Block-Store_Volume-gp3_48.svg,Res_Amazon-Elastic-Block-Store_Volume-gp3_48,Res_Storage,Res Amazon Elastic Block Store Volume gp3,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Snapshot_48.svg,Res_Amazon-Elastic-Block-Store_Snapshot_48.svg,Res_Amazon-Elastic-Block-Store_Snapshot_48,Res_Storage,Res Amazon Elastic Block Store Snapshot,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-File-Cache_On-premises-NFS-linked-datasets_48.svg,Res_Amazon-File-Cache_On-premises-NFS-linked-datasets_48.svg,Res_Amazon-File-Cache_On-premises-NFS-linked-datasets_48,Res_Storage,Res Amazon File Cache On premises NFS linked datasets,,,,False
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-DevOps-Guru_Insights_48.svg,Res_Amazon-DevOps-Guru_Insights_48.svg,Res_Amazon-DevOps-Guru_Insights_48,Res_Artificial-Intelligence,Res Amazon DevOps Guru Insights,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Container-1_48.svg,Res_Amazon-Elastic-Container-Service_Container-1_48.svg,Res_Amazon-Elastic-Container-Service_Container-1_48,Res_Containers,Res Amazon Elastic Container Service Container 1,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Registry_Image_48.svg,Res_Amazon-Elastic-Container-Registry_Image_48.svg,Res_Amazon-Elastic-Container-Registry_Image_48,Res_Containers,Res Amazon Elastic Container Registry Image,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Container-3_48.svg,Res_Amazon-Elastic-Container-Service_Container-3_48.svg,Res_Amazon-Elastic-Container-Service_Container-3_48,Res_Containers,Res Amazon Elastic Container Service Container 3,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Container-2_48.svg,Res_Amazon-Elastic-Container-Service_Container-2_48.svg,Res_Amazon-Elastic-Container-Service_Container-2_48,Res_Containers,Res Amazon Elastic Container Service Container 2,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Registry_Registry_48.svg,Res_Amazon-Elastic-Container-Registry_Registry_48.svg,Res_Amazon-Elastic-Container-Registry_Registry_48,Res_Containers,Res Amazon Elastic Container Registry Registry,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_CopiIoT-CLI_48.svg,Res_Amazon-Elastic-Container-Service_CopiIoT-CLI_48.svg,Res_Amazon-Elastic-Container-Service_CopiIoT-CLI_48,Res_Containers,Res Amazon Elastic Container Service CopiIoT CLI,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Task_48.svg,Res_Amazon-Elastic-Container-Service_Task_48.svg,Res_Amazon-Elastic-Container-Service_Task_48,Res_Containers,Res Amazon Elastic Container Service Task,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Service_48.svg,Res_Amazon-Elastic-Container-Service_Service_48.svg,Res_Amazon-Elastic-Container-Service_Service_48,Res_Containers,Res Amazon Elastic Container Service Service,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Humidity-Sensor_48.svg,Res_AWS-IoT_Thing_Humidity-Sensor_48.svg,Res_AWS-IoT_Thing_Humidity-Sensor_48,Res_IoT,Res AWS IoT Thing Humidity Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Over-Air-Update_48.svg,Res_AWS-IoT_Over-Air-Update_48.svg,Res_AWS-IoT_Over-Air-Update_48,Res_IoT,Res AWS IoT Over Air Update,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Policy_48.svg,Res_AWS-IoT_Policy_48.svg,Res_AWS-IoT_Policy_48,Res_IoT,Res AWS IoT Policy,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_LoRaWAN-Protocol_48.svg,Res_AWS-IoT_LoRaWAN-Protocol_48.svg,Res_AWS-IoT_LoRaWAN-Protocol_48,Res_IoT,Res AWS IoT LoRaWAN Protocol,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_House_48.svg,Res_AWS-IoT_Thing_House_48.svg,Res_AWS-IoT_Thing_House_48,Res_IoT,Res AWS IoT Thing House,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Fire_TV_48.svg,Res_AWS-IoT_Fire_TV_48.svg,Res_AWS-IoT_Fire_TV_48,Res_IoT,Res AWS IoT Fire TV,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Sailboat_48.svg,Res_AWS-IoT_Sailboat_48.svg,Res_AWS-IoT_Sailboat_48,Res_IoT,Res AWS IoT Sailboat,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Cart_48.svg,Res_AWS-IoT_Thing_Cart_48.svg,Res_AWS-IoT_Thing_Cart_48,Res_IoT,Res AWS IoT Thing Cart,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Stacklight_48.svg,Res_AWS-IoT_Thing_Stacklight_48.svg,Res_AWS-IoT_Thing_Stacklight_48,Res_IoT,Res AWS IoT Thing Stacklight,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Alexa_Skill_48.svg,Res_AWS-IoT_Alexa_Skill_48.svg,Res_AWS-IoT_Alexa_Skill_48,Res_IoT,Res AWS IoT Alexa Skill,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Desired-State_48.svg,Res_AWS-IoT_Desired-State_48.svg,Res_AWS-IoT_Desired-State_48,Res_IoT,Res AWS IoT Desired State,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Police-Emergency_48.svg,Res_AWS-IoT_Thing_Police-Emergency_48.svg,Res_AWS-IoT_Thing_Police-Emergency_48,Res_IoT,Res AWS IoT Thing Police Emergency,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Action_48.svg,Res_AWS-IoT_Action_48.svg,Res_AWS-IoT_Action_48,Res_IoT,Res AWS IoT Action,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Bank_48.svg,Res_AWS-IoT_Thing_Bank_48.svg,Res_AWS-IoT_Thing_Bank_48,Res_IoT,Res AWS IoT Thing Bank,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Generic_48.svg,Res_AWS-IoT_Thing_Generic_48.svg,Res_AWS-IoT_Thing_Generic_48,Res_IoT,Res AWS IoT Thing Generic,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Shadow_48.svg,Res_AWS-IoT_Shadow_48.svg,Res_AWS-IoT_Shadow_48,Res_IoT,Res AWS IoT Shadow,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Industrial-PC_48.svg,Res_AWS-IoT_Thing_Industrial-PC_48.svg,Res_AWS-IoT_Thing_Industrial-PC_48,Res_IoT,Res AWS IoT Thing Industrial PC,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_HTTP2-Protocol_48.svg,Res_AWS-IoT_HTTP2-Protocol_48.svg,Res_AWS-IoT_HTTP2-Protocol_48,Res_IoT,Res AWS IoT HTTP2 Protocol,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Simulator_48.svg,Res_AWS-IoT_Simulator_48.svg,Res_AWS-IoT_Simulator_48,Res_IoT,Res AWS IoT Simulator,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Relay_48.svg,Res_AWS-IoT_Thing_Relay_48.svg,Res_AWS-IoT_Thing_Relay_48,Res_IoT,Res AWS IoT Thing Relay,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Hardware-Board_48.svg,Res_AWS-IoT-Hardware-Board_48.svg,Res_AWS-IoT-Hardware-Board_48,Res_IoT,Res AWS IoT Hardware Board,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Camera_48.svg,Res_AWS-IoT_Thing_Camera_48.svg,Res_AWS-IoT_Thing_Camera_48,Res_IoT,Res AWS IoT Thing Camera,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Certificate_48.svg,Res_AWS-IoT_Certificate_48.svg,Res_AWS-IoT_Certificate_48,Res_IoT,Res AWS IoT Certificate,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_PLC_48.svg,Res_AWS-IoT_Thing_PLC_48.svg,Res_AWS-IoT_Thing_PLC_48,Res_IoT,Res AWS IoT Thing PLC,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Travel_48.svg,Res_AWS-IoT_Thing_Travel_48.svg,Res_AWS-IoT_Thing_Travel_48,Res_IoT,Res AWS IoT Thing Travel,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_HTTP_Protocol_48.svg,Res_AWS-IoT_HTTP_Protocol_48.svg,Res_AWS-IoT_HTTP_Protocol_48,Res_IoT,Res AWS IoT HTTP Protocol,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Sensor_48.svg,Res_AWS-IoT_Sensor_48.svg,Res_AWS-IoT_Sensor_48,Res_IoT,Res AWS IoT Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Echo_48.svg,Res_AWS-IoT_Echo_48.svg,Res_AWS-IoT_Echo_48,Res_IoT,Res AWS IoT Echo,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Rule_48.svg,Res_AWS-IoT-Rule_48.svg,Res_AWS-IoT-Rule_48,Res_IoT,Res AWS IoT Rule,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Bicycle_48.svg,Res_AWS-IoT_Thing_Bicycle_48.svg,Res_AWS-IoT_Thing_Bicycle_48,Res_IoT,Res AWS IoT Thing Bicycle,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Lightbulb_48.svg,Res_AWS-IoT_Thing_Lightbulb_48.svg,Res_AWS-IoT_Thing_Lightbulb_48,Res_IoT,Res AWS IoT Thing Lightbulb,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Device-Defender_IoT-Device-Jobs_48.svg,Res_AWS-IoT-Device-Defender_IoT-Device-Jobs_48.svg,Res_AWS-IoT-Device-Defender_IoT-Device-Jobs_48,Res_IoT,Res AWS IoT Device Defender IoT Device Jobs,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Vibration-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Vibration-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Vibration-Sensor_48,Res_IoT,Res AWS IoT Thing Temperature Vibration Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Sensor_48,Res_IoT,Res AWS IoT Thing Temperature Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Door-Lock_48.svg,Res_AWS-IoT_Thing_Door-Lock_48.svg,Res_AWS-IoT_Thing_Door-Lock_48,Res_IoT,Res AWS IoT Thing Door Lock,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Utility_48.svg,Res_AWS-IoT_Thing_Utility_48.svg,Res_AWS-IoT_Thing_Utility_48,Res_IoT,Res AWS IoT Thing Utility,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Car_48.svg,Res_AWS-IoT_Thing_Car_48.svg,Res_AWS-IoT_Thing_Car_48,Res_IoT,Res AWS IoT Thing Car,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Topic_48.svg,Res_AWS-IoT_Topic_48.svg,Res_AWS-IoT_Topic_48,Res_IoT,Res AWS IoT Topic,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Windfarm_48.svg,Res_AWS-IoT_Thing_Windfarm_48.svg,Res_AWS-IoT_Thing_Windfarm_48,Res_IoT,Res AWS IoT Thing Windfarm,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_FreeRTOS-Device_48.svg,Res_AWS-IoT_Thing_FreeRTOS-Device_48.svg,Res_AWS-IoT_Thing_FreeRTOS-Device_48,Res_IoT,Res AWS IoT Thing FreeRTOS Device,,,,False
