canonical_service_name,original_service_name,service_code,group,category,type,source,file_path,zip_path,confidence,normalization_method,regions,main_resource_example,secondary_examples
Cloud Map_Service_48.svg,AWS Cloud Map_Service_48.svg,cloudmap_service_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Service_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Service_48.svg,1.0,icon_mapping,,,
s_Cloud Map_Service_48.svg,s_AWS Cloud Map_Service_48.svg,s_cloudmap_service_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-Map_Service_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-Map_Service_48.svg,1.0,icon_mapping,,,
CloudFront_Streaming Distribution_48.png,Amazon CloudFront_Streaming Distribution_48.png,cloudfront,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Streaming-Distribution_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Streaming-Distribution_48.png,1.0,icon_mapping,,,
s_CloudFront_Streaming Distribution_48.png,s_Amazon CloudFront_Streaming Distribution_48.png,cloudfront,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Streaming-Distribution_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Streaming-Distribution_48.png,1.0,icon_mapping,,,
VPC_VPN Connection_48.png,Amazon VPC_VPN Connection_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_VPN-Connection_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_VPN-Connection_48.png,1.0,icon_mapping,,,
s_VPC_VPN Connection_48.png,s_Amazon VPC_VPN Connection_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_VPN-Connection_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_VPN-Connection_48.png,1.0,icon_mapping,,,
VPC_Endpoints_48.png,Amazon VPC_Endpoints_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Endpoints_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Endpoints_48.png,1.0,icon_mapping,,,
s_VPC_Endpoints_48.png,s_Amazon VPC_Endpoints_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Endpoints_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Endpoints_48.png,1.0,icon_mapping,,,
Cloud Map_Service_48.png,AWS Cloud Map_Service_48.png,cloudmap_service_48.png,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Service_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Service_48.png,1.0,icon_mapping,,,
s_Cloud Map_Service_48.png,s_AWS Cloud Map_Service_48.png,s_cloudmap_service_48.png,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-Map_Service_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-Map_Service_48.png,1.0,icon_mapping,,,
App Mesh_Virtual Router_48.svg,AWS App Mesh_Virtual Router_48.svg,appmesh_virtualrouter_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Router_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Router_48.svg,1.0,icon_mapping,,,
s_App Mesh_Virtual Router_48.svg,s_AWS App Mesh_Virtual Router_48.svg,s_appmesh_virtualrouter_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-App-Mesh_Virtual-Router_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-App-Mesh_Virtual-Router_48.svg,1.0,icon_mapping,,,
VPC_Endpoints_48.svg,Amazon VPC_Endpoints_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Endpoints_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Endpoints_48.svg,1.0,icon_mapping,,,
s_VPC_Endpoints_48.svg,s_Amazon VPC_Endpoints_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Endpoints_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Endpoints_48.svg,1.0,icon_mapping,,,
VPC_VPN Connection_48.svg,Amazon VPC_VPN Connection_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_VPN-Connection_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_VPN-Connection_48.svg,1.0,icon_mapping,,,
s_VPC_VPN Connection_48.svg,s_Amazon VPC_VPN Connection_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_VPN-Connection_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_VPN-Connection_48.svg,1.0,icon_mapping,,,
CloudFront_Streaming Distribution_48.svg,Amazon CloudFront_Streaming Distribution_48.svg,cloudfront,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Streaming-Distribution_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Streaming-Distribution_48.svg,1.0,icon_mapping,,,
s_CloudFront_Streaming Distribution_48.svg,s_Amazon CloudFront_Streaming Distribution_48.svg,cloudfront,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Streaming-Distribution_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Streaming-Distribution_48.svg,1.0,icon_mapping,,,
Cloud WAN_Segment Network_48.png,AWS Cloud WAN_Segment Network_48.png,cloudwan_segmentnetwork_48.png,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-WAN_Segment-Network_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-WAN_Segment-Network_48.png,1.0,icon_mapping,,,
s_Cloud WAN_Segment Network_48.png,s_AWS Cloud WAN_Segment Network_48.png,s_cloudwan_segmentnetwork_48.png,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-WAN_Segment-Network_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-WAN_Segment-Network_48.png,1.0,icon_mapping,,,
CloudFront_Edge Location_48.png,Amazon CloudFront_Edge Location_48.png,cloudfront,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Edge-Location_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Edge-Location_48.png,1.0,icon_mapping,,,
s_CloudFront_Edge Location_48.png,s_Amazon CloudFront_Edge Location_48.png,cloudfront,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Edge-Location_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Edge-Location_48.png,1.0,icon_mapping,,,
VPC_Internet Gateway_48.png,Amazon VPC_Internet Gateway_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Internet-Gateway_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Internet-Gateway_48.png,1.0,icon_mapping,,,
s_VPC_Internet Gateway_48.png,s_Amazon VPC_Internet Gateway_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Internet-Gateway_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Internet-Gateway_48.png,1.0,icon_mapping,,,
Transit Gateway_Attachment_48.png,AWS Transit Gateway_Attachment_48.png,transitgateway_attachment_48.png,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Transit-Gateway_Attachment_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Transit-Gateway_Attachment_48.png,1.0,icon_mapping,,,
s_Transit Gateway_Attachment_48.png,s_AWS Transit Gateway_Attachment_48.png,s_transitgateway_attachment_48.png,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Transit-Gateway_Attachment_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Transit-Gateway_Attachment_48.png,1.0,icon_mapping,,,
VPC_Peering Connection_48.svg,Amazon VPC_Peering Connection_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Peering-Connection_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Peering-Connection_48.svg,1.0,icon_mapping,,,
s_VPC_Peering Connection_48.svg,s_Amazon VPC_Peering Connection_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Peering-Connection_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Peering-Connection_48.svg,1.0,icon_mapping,,,
Route 53_Resolver DNS Firewall_48.svg,Amazon Route 53_Resolver DNS Firewall_48.svg,route53_resolverdnsfirewall_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver-DNS-Firewall_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver-DNS-Firewall_48.svg,1.0,icon_mapping,,,
s_Route 53_Resolver DNS Firewall_48.svg,s_Amazon Route 53_Resolver DNS Firewall_48.svg,s_route53_resolverdnsfirewall_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Resolver-DNS-Firewall_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Resolver-DNS-Firewall_48.svg,1.0,icon_mapping,,,
Cloud Map_Namespace_48.png,AWS Cloud Map_Namespace_48.png,cloudmap_namespace_48.png,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Namespace_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Namespace_48.png,1.0,icon_mapping,,,
s_Cloud Map_Namespace_48.png,s_AWS Cloud Map_Namespace_48.png,s_cloudmap_namespace_48.png,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-Map_Namespace_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-Map_Namespace_48.png,1.0,icon_mapping,,,
VPC_Reachability Analyzer_48.png,Amazon VPC_Reachability Analyzer_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Reachability-Analyzer_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Reachability-Analyzer_48.png,1.0,icon_mapping,,,
s_VPC_Reachability Analyzer_48.png,s_Amazon VPC_Reachability Analyzer_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Reachability-Analyzer_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Reachability-Analyzer_48.png,1.0,icon_mapping,,,
Route 53 Hosted Zone_48.svg,Amazon Route 53 Hosted Zone_48.svg,route53hostedzone_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53-Hosted-Zone_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53-Hosted-Zone_48.svg,1.0,icon_mapping,,,
s_Route 53 Hosted Zone_48.svg,s_Amazon Route 53 Hosted Zone_48.svg,s_route53hostedzone_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53-Hosted-Zone_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53-Hosted-Zone_48.svg,1.0,icon_mapping,,,
VPC_Traffic Mirroring_48.png,Amazon VPC_Traffic Mirroring_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Traffic-Mirroring_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Traffic-Mirroring_48.png,1.0,icon_mapping,,,
s_VPC_Traffic Mirroring_48.png,s_Amazon VPC_Traffic Mirroring_48.png,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Traffic-Mirroring_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Traffic-Mirroring_48.png,1.0,icon_mapping,,,
VPC_VPN Gateway_48.svg,Amazon VPC_VPN Gateway_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_VPN-Gateway_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_VPN-Gateway_48.svg,1.0,icon_mapping,,,
s_VPC_VPN Gateway_48.svg,s_Amazon VPC_VPN Gateway_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_VPN-Gateway_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_VPN-Gateway_48.svg,1.0,icon_mapping,,,
CloudFront_Functions_48.svg,Amazon CloudFront_Functions_48.svg,cloudfront,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Functions_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Functions_48.svg,1.0,icon_mapping,,,
s_CloudFront_Functions_48.svg,s_Amazon CloudFront_Functions_48.svg,cloudfront,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Functions_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Functions_48.svg,1.0,icon_mapping,,,
Route 53_Routing Controls_48.png,Amazon Route 53_Routing Controls_48.png,route53_routingcontrols_48.png,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Routing-Controls_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Routing-Controls_48.png,1.0,icon_mapping,,,
s_Route 53_Routing Controls_48.png,s_Amazon Route 53_Routing Controls_48.png,s_route53_routingcontrols_48.png,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Routing-Controls_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Routing-Controls_48.png,1.0,icon_mapping,,,
VPC_Elastic Network Adapter_48.svg,Amazon VPC_Elastic Network Adapter_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Elastic-Network-Adapter_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Elastic-Network-Adapter_48.svg,1.0,icon_mapping,,,
s_VPC_Elastic Network Adapter_48.svg,s_Amazon VPC_Elastic Network Adapter_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Elastic-Network-Adapter_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Elastic-Network-Adapter_48.svg,1.0,icon_mapping,,,
CloudFront_Download Distribution_48.png,Amazon CloudFront_Download Distribution_48.png,cloudfront,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Download-Distribution_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-CloudFront_Download-Distribution_48.png,1.0,icon_mapping,,,
s_CloudFront_Download Distribution_48.png,s_Amazon CloudFront_Download Distribution_48.png,cloudfront,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Download-Distribution_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-CloudFront_Download-Distribution_48.png,1.0,icon_mapping,,,
App Mesh_Virtual Gateway_48.svg,AWS App Mesh_Virtual Gateway_48.svg,appmesh_virtualgateway_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Gateway_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Gateway_48.svg,1.0,icon_mapping,,,
s_App Mesh_Virtual Gateway_48.svg,s_AWS App Mesh_Virtual Gateway_48.svg,s_appmesh_virtualgateway_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-App-Mesh_Virtual-Gateway_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-App-Mesh_Virtual-Gateway_48.svg,1.0,icon_mapping,,,
Route 53_Resolver Query Logging_48.svg,Amazon Route 53_Resolver Query Logging_48.svg,route53_resolverquerylogging_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver-Query-Logging_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver-Query-Logging_48.svg,1.0,icon_mapping,,,
s_Route 53_Resolver Query Logging_48.svg,s_Amazon Route 53_Resolver Query Logging_48.svg,s_route53_resolverquerylogging_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Resolver-Query-Logging_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Resolver-Query-Logging_48.svg,1.0,icon_mapping,,,
Elastic Load Balancing_Classic Load Balancer_48.svg,Elastic Load Balancing_Classic Load Balancer_48.svg,elb,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Classic-Load-Balancer_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Classic-Load-Balancer_48.svg,1.0,icon_mapping,,,
s_Elastic Load Balancing_Classic Load Balancer_48.svg,s_Elastic Load Balancing_Classic Load Balancer_48.svg,elb,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Elastic-Load-Balancing_Classic-Load-Balancer_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Elastic-Load-Balancing_Classic-Load-Balancer_48.svg,1.0,icon_mapping,,,
Route 53_Resolver_48.svg,Amazon Route 53_Resolver_48.svg,route53_resolver_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver_48.svg,1.0,icon_mapping,,,
s_Route 53_Resolver_48.svg,s_Amazon Route 53_Resolver_48.svg,s_route53_resolver_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Resolver_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Resolver_48.svg,1.0,icon_mapping,,,
Route 53_Route Table_48.png,Amazon Route 53_Route Table_48.png,route53_routetable_48.png,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Route-Table_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Route-Table_48.png,1.0,icon_mapping,,,
s_Route 53_Route Table_48.png,s_Amazon Route 53_Route Table_48.png,s_route53_routetable_48.png,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Route-Table_48.png,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-Route-53_Route-Table_48.png,1.0,icon_mapping,,,
Cloud WAN_Core Network Edge_48.svg,AWS Cloud WAN_Core Network Edge_48.svg,cloudwan_corenetworkedge_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-WAN_Core-Network-Edge_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-WAN_Core-Network-Edge_48.svg,1.0,icon_mapping,,,
s_Cloud WAN_Core Network Edge_48.svg,s_AWS Cloud WAN_Core Network Edge_48.svg,s_cloudwan_corenetworkedge_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-WAN_Core-Network-Edge_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-WAN_Core-Network-Edge_48.svg,1.0,icon_mapping,,,
App Mesh_Virtual Service_48.svg,AWS App Mesh_Virtual Service_48.svg,appmesh_virtualservice_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Service_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Service_48.svg,1.0,icon_mapping,,,
s_App Mesh_Virtual Service_48.svg,s_AWS App Mesh_Virtual Service_48.svg,s_appmesh_virtualservice_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-App-Mesh_Virtual-Service_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-App-Mesh_Virtual-Service_48.svg,1.0,icon_mapping,,,
VPC_Flow Logs_48.svg,Amazon VPC_Flow Logs_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Flow-Logs_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Flow-Logs_48.svg,1.0,icon_mapping,,,
s_VPC_Flow Logs_48.svg,s_Amazon VPC_Flow Logs_48.svg,vpc,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Flow-Logs_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_Amazon-VPC_Flow-Logs_48.svg,1.0,icon_mapping,,,
Cloud Map_Resource_48.svg,AWS Cloud Map_Resource_48.svg,cloudmap_resource_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Resource_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Resource_48.svg,1.0,icon_mapping,,,
s_Cloud Map_Resource_48.svg,s_AWS Cloud Map_Resource_48.svg,s_cloudmap_resource_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-Map_Resource_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Cloud-Map_Resource_48.svg,1.0,icon_mapping,,,
Direct Connect_Gateway_48.svg,AWS Direct Connect_Gateway_48.svg,directconnect_gateway_48.svg,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Direct-Connect_Gateway_48.svg,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Direct-Connect_Gateway_48.svg,1.0,icon_mapping,,,
s_Direct Connect_Gateway_48.svg,s_AWS Direct Connect_Gateway_48.svg,s_directconnect_gateway_48.svg,Networking Content Delivery,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Direct-Connect_Gateway_48.svg,__MACOSX/Resource-Icons_02072025/Res_Networking-Content-Delivery/._Res_AWS-Direct-Connect_Gateway_48.svg,1.0,icon_mapping,,,
Elastic Load Balancing_Network Load Balancer_48.png,Elastic Load Balancing_Network Load Balancer_48.png,elb,Networking Content Delivery,,icon,icon_mapping,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Network-Load-Balancer_48.png,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Network-Load-Balancer_48.png,1.0,icon_mapping,,,
